STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,indic_is,Information society indicator,ind_type,Individual type,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2015,,60.08,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2016,,64.04,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2017,,70.37,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2018,,69.61,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2019,,70.66,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2020,,72.49,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2021,,75.57,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2022,,75.74,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2023,,75.75,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,MT,Malta,2024,,76.65,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2013,,55.04,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2014,,58.60,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2015,,59.33,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2016,,61.83,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2017,,66.56,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2018,,65.75,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2019,,66.91,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2020,,71.23,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2021,,73.30,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2022,,74.09,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2023,,76.62,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NL,Netherlands,2024,,80.06,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2013,,67.58,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2014,,70.67,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2015,,73.22,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2016,,76.16,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2017,,82.58,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2018,,81.80,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2019,,86.31,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2020,,87.83,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2021,,88.28,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2022,,89.65,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2023,,89.96,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,NO,Norway,2024,,90.95,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2013,,35.29,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2014,,36.80,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2015,,41.40,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2016,,44.20,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2017,,48.02,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2018,,49.87,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2019,,53.04,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2020,,54.78,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2021,,56.78,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2022,,60.61,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2023,,62.29,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PL,Poland,2024,,60.97,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2013,,43.68,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2014,,46.76,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2015,,48.06,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2016,,52.17,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2017,,56.13,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2018,,59.18,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2019,,60.40,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2020,,62.74,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2021,,65.46,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2022,,66.72,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2023,,68.03,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,PT,Portugal,2024,,70.47,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2013,,33.42,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2014,,36.25,,b,break in time series,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2015,,43.64,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2016,,44.29,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2017,,52.20,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2018,,60.77,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2019,,60.18,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2020,,64.85,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2021,,68.55,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2022,,69.01,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2023,,75.24,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RO,Romania,2024,,74.89,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2015,,49.32,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2017,,47.68,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2018,,51.57,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2019,,54.82,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2020,,57.47,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2021,,60.31,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2022,,68.38,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2023,,70.24,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,RS,Serbia,2024,,71.39,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2013,,56.72,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2014,,65.18,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2015,,62.48,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2016,,70.15,,b,break in time series,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2017,,70.75,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2018,,70.36,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2019,,72.22,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2020,,72.90,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2021,,71.51,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2022,,71.08,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2023,,73.43,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SE,Sweden,2024,,73.13,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2013,,38.28,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2014,,41.82,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2015,,37.37,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2016,,38.31,,,,,
dataflow,ESTAT:TIN00127(1.0),Individuals using the internet for participating in social networks,A,Annual,PC_IND,Percentage of individuals,I_IUSNET,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",IND_TOTAL,All individuals,SI,Slovenia,2017,,45.16,,,,,
